,product_id,product_name,aisle,department
46914,37196,"Tequila, Blanco",spirits,alcohol
46915,37356,Japanese Harmony,spirits,alcohol
46916,37543,Spiced Rum,spirits,alcohol
46917,37758,Kissed Caramel Flavored Vodka,spirits,alcohol
46918,37855,Triple Sec,spirits,alcohol
46919,37909,Coffee Liqueur Made with Tequila,spirits,alcohol
46920,38171,46 / 94 Proof Bourbon Kentucky Whiskey,spirits,alcohol
46921,38347,"Tequila, Silver",spirits,alcohol
46922,38421,7 Year Bourbon,spirits,alcohol
46923,38529,Very Rare Blended  Scotch Whisky,spirits,alcohol
46924,38993,Vodka 525,spirits,alcohol
46925,39263,Oakheart Spiced Rum,spirits,alcohol
46926,39364,Golden Margarita,spirits,alcohol
46927,39552,"Liqueur, Irish Cream",spirits,alcohol
46928,39658,Triple Distilled Irish Whiskey,spirits,alcohol
46929,39685,Frontier Straight 95% Rye Mash Whiskey,spirits,alcohol
46930,40154,Puerto Rican Rum,spirits,alcohol
46931,40181,Blended Canadian Whisky,spirits,alcohol
46932,40548,10 Yr Single Malt Scotch Islay,spirits,alcohol
46933,40613,Original Dark Jamaican Rum,spirits,alcohol
46934,40803,Gold Tequila 80 Proof,spirits,alcohol
46935,40905,Tequila Silver,spirits,alcohol
46936,41415,Original Caribbean Rum With Coconut Flavour,spirits,alcohol
46937,41689,Liqueur,spirits,alcohol
46938,41790,Peppermint Schnapps Liqueur,spirits,alcohol
46939,42000,Citron Vodka,spirits,alcohol
46940,42521,White Rum,spirits,alcohol
46941,42635,Black Spiced Rum,spirits,alcohol
46942,42788,"Vodka, American Potato",spirits,alcohol
46943,42983,Lemon Flavored Vodka,spirits,alcohol
46944,43535,"Whiskey, American Blended",spirits,alcohol
46945,43558,Raspberry Peach Cordials,spirits,alcohol
46946,43852,Blended Scotch Whiskey,spirits,alcohol
46947,44474,L'Orange Vodka,spirits,alcohol
46948,44520,Cherry Noir Vodka,spirits,alcohol
46949,44736,"Vodka, Pear Flavored",spirits,alcohol
46950,44881,Applejack Brandy,spirits,alcohol
46951,45131,Seven Crown Whiskey,spirits,alcohol
46952,45190,Vodka,spirits,alcohol
46953,45328,"Flavored Vodka, Peach",spirits,alcohol
46954,45403,Imported Liquor,spirits,alcohol
46955,45924,Triple Distilled Vodka,spirits,alcohol
46956,46044,Tequila,spirits,alcohol
46957,46151,Sweet Tea Flavored Vodka,spirits,alcohol
46958,46205,Barbados Rum,spirits,alcohol
46959,46694,Vodka Mandrin,spirits,alcohol
46960,46808,"Milanoe, Bitter",spirits,alcohol
46961,47031,Kentucky Straight Bourbon Whiskey,spirits,alcohol
46962,47306,Caribbean White Rum,spirits,alcohol
46963,47375,Blended Scotch Whisky,spirits,alcohol
46964,48346,No. 10 Distilled Gin,spirits,alcohol
46965,48713,Extra Smooth Vodka,spirits,alcohol
46966,48782,007 Vodka With Martini Glasses,spirits,alcohol
46967,48849,Black Cherry Vodka,spirits,alcohol
46968,49684,"Vodka, Triple Distilled, Twist of Vanilla",spirits,alcohol
46969,350,Mixed 12 Pack Lion's Share Ale,beers coolers,alcohol
46970,379,Super Dry Beer,beers coolers,alcohol
46971,430,Born Yesterday Pale Ale,beers coolers,alcohol
46972,470,Lite Beer,beers coolers,alcohol
46973,736,"Beer, IPA",beers coolers,alcohol
46974,818,Micro Craft Beer,beers coolers,alcohol
46975,855,Clamato Chelada Beer,beers coolers,alcohol
46976,960,Villager Ipa,beers coolers,alcohol
46977,966,Pear Hard Cider,beers coolers,alcohol
46978,1030,Hop Devil IPA,beers coolers,alcohol
46979,1071,Pils,beers coolers,alcohol
46980,1137,Cerveza Especial Imported Beer From Mexico,beers coolers,alcohol
46981,1384,Mang-O-Rita Margarita With A Twist,beers coolers,alcohol
46982,2025,Special Bitter Premium Ale,beers coolers,alcohol
46983,2054,Belgium Beer,beers coolers,alcohol
46984,2083,Lux German Style Lager,beers coolers,alcohol
46985,2139,Ruination Double India Pale Ale,beers coolers,alcohol
46986,2160,Hard Cider Apple Ginger,beers coolers,alcohol
46987,2620,Milk Stout,beers coolers,alcohol
46988,2628,Traditional Original Amber Lager,beers coolers,alcohol
46989,2675,Pale Ale,beers coolers,alcohol
46990,3003,Ale Premier,beers coolers,alcohol
46991,3008,Clara Beer,beers coolers,alcohol
46992,3038,Premium Malt Beverage,beers coolers,alcohol
46993,3536,Ambar Lager Beer,beers coolers,alcohol
46994,3559,Rebel IPA,beers coolers,alcohol
46995,3648,Organic & Raw Grape Kombucha,beers coolers,alcohol
46996,3839,Black Cherry Cider,beers coolers,alcohol
46997,4027,Union Jack IPA,beers coolers,alcohol
46998,4212,High Gravity Lager,beers coolers,alcohol
46999,4315,Honeycrisp Apple Wheat Beer,beers coolers,alcohol
47000,4333,Imperial  Victory at Sea Porter,beers coolers,alcohol
47001,4359,River Ale,beers coolers,alcohol
47002,4398,Longboard Island Lager,beers coolers,alcohol
47003,4530,Fortunate Islands,beers coolers,alcohol
47004,4602,Lucky 13 Ale,beers coolers,alcohol
47005,4820,Seasonal Shocks Pumpkin Wheat,beers coolers,alcohol
47006,4929,Jamaican Style Lager,beers coolers,alcohol
47007,4995,Bottled Imported Premium Light Lager Beer,beers coolers,alcohol
47008,5283,"Lager, Jamaican Style",beers coolers,alcohol
47009,5650,Inversion IPA,beers coolers,alcohol
47010,6041,Oatmeal Stout Beer,beers coolers,alcohol
47011,6378,Seasonal Lager,beers coolers,alcohol
47012,6592,Premium Light Beer,beers coolers,alcohol
47013,6738,Session IPA,beers coolers,alcohol
47014,6757,Beer Lager,beers coolers,alcohol
47015,6827,Imported Beer Bottles,beers coolers,alcohol
47016,6926,Ranger India Pale Ale Bottles,beers coolers,alcohol
47017,6936,Day Time Fractional IPA,beers coolers,alcohol
47018,7020,90 Minute Imperial Ipa,beers coolers,alcohol
47019,7037,Raspberry Burst Malt Beverage,beers coolers,alcohol
47020,7053,Lime Beer,beers coolers,alcohol
47021,7064,"IPA, Black, Back In Black",beers coolers,alcohol
47022,7066,Beer Variety Pack,beers coolers,alcohol
47023,7558,Pabst,beers coolers,alcohol
47024,7831,Bud Light Beer Cans,beers coolers,alcohol
47025,7836,Apple Ale,beers coolers,alcohol
47026,8211,Italian Beer,beers coolers,alcohol
47027,8286,Ale,beers coolers,alcohol
47028,8428,Fresh Squeezed IPA,beers coolers,alcohol
47029,8618,"Lager, Premium",beers coolers,alcohol
47030,8653,Daisy Cutter Pale Ale,beers coolers,alcohol
47031,8766,Delicious IPA,beers coolers,alcohol
47032,8783,Wooky Jack Black Rye Ipa,beers coolers,alcohol
47033,8877,Tradicional Tequila Silver,beers coolers,alcohol
47034,9002,Ichiban Beer,beers coolers,alcohol
47035,9011,Ultra Light Beer,beers coolers,alcohol
47036,9287,All Day IPA,beers coolers,alcohol
47037,9304,Pumpkin Sour,beers coolers,alcohol
47038,9425,Imported Beer,beers coolers,alcohol
47039,9576,Grapefruit Sculpin,beers coolers,alcohol
47040,9704,American Hefeweizen Beer,beers coolers,alcohol
47041,10020,IPA Hop Hunter,beers coolers,alcohol
47042,10152,Usual Suspects Variety Ales @ Lagers,beers coolers,alcohol
47043,10171,Red Trolley Ale Irish Style Red Ale Beer,beers coolers,alcohol
47044,10206,Golden Gate Gose,beers coolers,alcohol
47045,10355,Tricerahops Double IPA,beers coolers,alcohol
47046,10486,Nut Brown Ale,beers coolers,alcohol
47047,10532,Two Brothers French Country Ale,beers coolers,alcohol
47048,10858,The Big Kahuna Variety Pack,beers coolers,alcohol
47049,11079,1500 Pale Ale,beers coolers,alcohol
47050,11082,Simtra Triple IPA,beers coolers,alcohol
47051,11402,Union Jack IPA India Pale Ale,beers coolers,alcohol
47052,11527,Alcoholic Ginger Beer,beers coolers,alcohol
47053,11589,Seasonal Brew,beers coolers,alcohol
47054,11900,Original Hard Lemonade,beers coolers,alcohol
47055,11969,Framboise Lambic Belgian Raspberry Beer,beers coolers,alcohol
47056,11981,Bottled Beer,beers coolers,alcohol
47057,12129,12 Oz Lager,beers coolers,alcohol
47058,12214,Green Apple Hard Cider,beers coolers,alcohol
47059,12216,Dortmunder Gold Lager,beers coolers,alcohol
47060,12408,Nooner Pilsner,beers coolers,alcohol
47061,12465,Light Beer Cans,beers coolers,alcohol
47062,12724,Oktoberfest Malt Liquor,beers coolers,alcohol
47063,12777,Banquet Beer,beers coolers,alcohol
47064,13182,Lager Especial Beer,beers coolers,alcohol
47065,13188,Genuine Draft Bottles,beers coolers,alcohol
47066,13581,Pranqster Belgian Style Golden Ale,beers coolers,alcohol
47067,13809,"Ale,Variety",beers coolers,alcohol
47068,13865,Vanilla Porter Ale,beers coolers,alcohol
47069,13911,Lager,beers coolers,alcohol
47070,14135,Orange Wheat Beer,beers coolers,alcohol
47071,14160,Seasonal,beers coolers,alcohol
47072,14276,Draught Beer Keg,beers coolers,alcohol
47073,14302,Westfalia Red Ale,beers coolers,alcohol
47074,14316,Hard ranberry Lemonade,beers coolers,alcohol
47075,14385,Amber Ale,beers coolers,alcohol
47076,14473,Natural Hard Apple Cider Honey Crisp,beers coolers,alcohol
47077,14600,Hopocalypse,beers coolers,alcohol
47078,14718,Limited Series Vendetta India Pale Ale,beers coolers,alcohol
47079,14725,Obsidian Stout,beers coolers,alcohol
47080,14969,Kriek Lambic Cherry Beer,beers coolers,alcohol
47081,14974,Ksa Ko?Lsch Style Ale,beers coolers,alcohol
47082,14997,Long Hammer IPA Beer,beers coolers,alcohol
47083,15071,Imperial Stout,beers coolers,alcohol
47084,15248,India Pale Ale Racer 5,beers coolers,alcohol
47085,15329,Slimline Cans Beer 12 Pk,beers coolers,alcohol
47086,15339,Fuzzy Navel Cooler,beers coolers,alcohol
47087,15367,Maximus India Pale Ale,beers coolers,alcohol
47088,15509,Berry Weiss,beers coolers,alcohol
47089,15520,Draft Beer,beers coolers,alcohol
47090,15530,Torpedo Extra IPA,beers coolers,alcohol
47091,15720,Premium Beer,beers coolers,alcohol
47092,15773,Snapshot Wheat Beer,beers coolers,alcohol
47093,15879,Gold Apple Hard Cider,beers coolers,alcohol
47094,15977,Icelandic Toasted Porter,beers coolers,alcohol
47095,16106,Budweiser,beers coolers,alcohol
47096,16139,Clara,beers coolers,alcohol
47097,16272,Campfire Stout,beers coolers,alcohol
47098,16449,Original Irish Cider,beers coolers,alcohol
47099,16579,Big Eye IPA,beers coolers,alcohol
47100,16683,Little Sumpin' Sumpin' Ale,beers coolers,alcohol
47101,16740,Belgian Style Golden Ale,beers coolers,alcohol
47102,16822,Imported Hefeweizen,beers coolers,alcohol
47103,17111,Brut Natural Hard Apple Cider,beers coolers,alcohol
47104,17158,Classic Cosmic Cranberry Kombucha,beers coolers,alcohol
47105,17253,Rogue,beers coolers,alcohol
47106,17330,Light,beers coolers,alcohol
47107,17413,Bourbon Barrel Stout,beers coolers,alcohol
47108,17816,Resin IIPA,beers coolers,alcohol
47109,17859,Lager Beer,beers coolers,alcohol
47110,17994,Boston Lager,beers coolers,alcohol
47111,18032,Christmas Ale,beers coolers,alcohol
47112,18197,Original Amber Ale,beers coolers,alcohol
47113,18273,Kolsch,beers coolers,alcohol
47114,18458,Ranger IPA,beers coolers,alcohol
47115,18527,Indian Pale Ale,beers coolers,alcohol
47116,18561,805,beers coolers,alcohol
47117,18602,Raspberry Wheat Ale,beers coolers,alcohol
47118,18804,Belgian Style White Beer,beers coolers,alcohol
47119,18973,Premium Full Beer,beers coolers,alcohol
47120,19602,XX Lager Especial,beers coolers,alcohol
47121,19640,Original Alcoholic Ginger Beer,beers coolers,alcohol
47122,19681,Vieille Provision Saison Dupont Unfiltered Belgian Farmhouse Ale,beers coolers,alcohol
47123,20224,"Beer, Brown Ale, Turbodog, 6 Pack, Multipack",beers coolers,alcohol
47124,20231,Racer 5 IPA,beers coolers,alcohol
47125,20456,Beers Of Summer Variety Pack Beer,beers coolers,alcohol
47126,20683,Purple Haze Raspberry Wheat Bear,beers coolers,alcohol
47127,20727,Matilda Belgian Style Pale Ale,beers coolers,alcohol
47128,20775,Grapefruit Sculpin IPA,beers coolers,alcohol
47129,20778,California Lager,beers coolers,alcohol
47130,20787,West Coast Style Stout,beers coolers,alcohol
47131,20813,Cinq Cents Ale,beers coolers,alcohol
47132,21287,Wicked Apple Ale,beers coolers,alcohol
47133,21428,Original Lager,beers coolers,alcohol
47134,22078,"Hell or High Watermelon Wheat, Cans",beers coolers,alcohol
47135,22092,Belgian Style Farmhouse Ale Saison,beers coolers,alcohol
47136,22138,High Life Beer,beers coolers,alcohol
47137,22239,Crisp Hard Cider,beers coolers,alcohol
47138,22386,Shiner Bock Beer,beers coolers,alcohol
47139,22690,Draught Beer,beers coolers,alcohol
47140,22797,Nitro Milk Stout,beers coolers,alcohol
47141,23009,Smokestack Mixed Four,beers coolers,alcohol
47142,23013,Belgian White,beers coolers,alcohol
47143,23097,Daura Gluten Free,beers coolers,alcohol
47144,23326,German Quality Beer,beers coolers,alcohol
47145,23335,Piercing Pils,beers coolers,alcohol
47146,23460,Big Daddy IPA,beers coolers,alcohol
47147,23570,Light Beer,beers coolers,alcohol
47148,23635,Cranberry Ginger Shandy,beers coolers,alcohol
47149,23638,"Big Wave Golden Ale, Bottles",beers coolers,alcohol
47150,23642,West Coast Double India Pale Ale Beer,beers coolers,alcohol
47151,23767,Imported Light Beer,beers coolers,alcohol
47152,23878,Arrogant Bastard Ale,beers coolers,alcohol
47153,24021,Summer Seasonal Heart Of Darkness IPA,beers coolers,alcohol
47154,24027,Strawman Farmhouse Hard Cider,beers coolers,alcohol
47155,24158,Premium Lager,beers coolers,alcohol
47156,24501,Original Cerveza Beer,beers coolers,alcohol
47157,24530,Lager Especial,beers coolers,alcohol
47158,24653,Premium Light Lager Beer,beers coolers,alcohol
47159,24757,Superior Light Beer Ultra 4.2% Alcohol,beers coolers,alcohol
47160,24851,Lager Can,beers coolers,alcohol
47161,24960,La Fin Du Monde Ale,beers coolers,alcohol
47162,24988,Hard Lite Lemonade,beers coolers,alcohol
47163,25080,"Ale, Not Quite Pale, No. 9",beers coolers,alcohol
47164,25143,Curieux Ale,beers coolers,alcohol
47165,25161,High Life Beer Cans,beers coolers,alcohol
47166,25334,1664,beers coolers,alcohol
47167,25413,Chainbreaker White IPA,beers coolers,alcohol
47168,25456,Extra Stout Beer,beers coolers,alcohol
47169,25618,Belgian Golden Ale,beers coolers,alcohol
47170,25865,Big Wave Golden Ale,beers coolers,alcohol
47171,25894,Dales Pale Ale,beers coolers,alcohol
47172,25934,60 Minute IPA,beers coolers,alcohol
47173,26056,Old Rasputin Stout Beer,beers coolers,alcohol
47174,26120,Dogtown Pale Ale,beers coolers,alcohol
47175,26234,Grand Reserve Belgium Ale,beers coolers,alcohol
47176,26563,Dry Pear Hard Cider,beers coolers,alcohol
47177,26670,Mighty Dry Hard Cider,beers coolers,alcohol
47178,26754,Single Malt Scotch Whiskey,beers coolers,alcohol
47179,26807,Fat Tire Amber Ale - 12 CT,beers coolers,alcohol
47180,26808,Black House Coffee Roasty Stout Beer,beers coolers,alcohol
47181,27265,Prohibition Ale,beers coolers,alcohol
47182,27512,'Swingtop' Premium Lager,beers coolers,alcohol
47183,27840,Icelandic White Ale 6 Pack,beers coolers,alcohol
47184,27857,Dos Equis Amber Lager,beers coolers,alcohol
47185,28155,Premium Lager Beer,beers coolers,alcohol
47186,28238,Original Belgian Wheat Beer,beers coolers,alcohol
47187,28247,Thai Lager Beer,beers coolers,alcohol
47188,28305,Cream Stout,beers coolers,alcohol
47189,28442,Coronita Beer Extra,beers coolers,alcohol
47190,28499,"Granny Smith, Tart Green Apple",beers coolers,alcohol
47191,28504,Escapes Variety Pack,beers coolers,alcohol
47192,28573,Summer Pack Variety Bottles,beers coolers,alcohol
47193,28578,Brown Ale,beers coolers,alcohol
47194,28697,Ultra,beers coolers,alcohol
47195,28878,Green Apple Ale,beers coolers,alcohol
47196,29093,Coronita Extra Beer Bottles,beers coolers,alcohol
47197,29122,Kona Brewing Pipeline Porter,beers coolers,alcohol
47198,29313,Non-Alcohoic Beer,beers coolers,alcohol
47199,29365,Weissbier Naturtrub Hefe-Weissbier Beer,beers coolers,alcohol
47200,29476,Bud Light Glass Bottles Beer,beers coolers,alcohol
47201,29770,Ichiban Bee,beers coolers,alcohol
47202,29832,Organic Chocolate Stout,beers coolers,alcohol
47203,29949,Pick Different Pack Ale,beers coolers,alcohol
47204,29976,Pale 31 California Pale Ale,beers coolers,alcohol
47205,29985,Anchor IPA,beers coolers,alcohol
47206,30030,Honkers Ale,beers coolers,alcohol
47207,30036,Belgian White Wheat Ale,beers coolers,alcohol
47208,30048,Hop Ottin' IPA,beers coolers,alcohol
47209,30302,White Christmas,beers coolers,alcohol
47210,30600,Pilsner,beers coolers,alcohol
47211,30706,805 Blond Ale,beers coolers,alcohol
47212,30736,Hard Cider Crisp Apple,beers coolers,alcohol
47213,30862,Stone Go To IPA,beers coolers,alcohol
47214,30922,The Saint Hard Apple Cider,beers coolers,alcohol
47215,30930,Imperial IPA,beers coolers,alcohol
47216,31013,"Ale, Three Philosophers, Belgian Style Blend",beers coolers,alcohol
47217,31036,Crisp Hard Cider Crisp Apple,beers coolers,alcohol
47218,31081,"Ale, India Pale, Brew Free! Or Die IPA",beers coolers,alcohol
47219,31182,Malt Liquor,beers coolers,alcohol
47220,31465,Imported Stout Draught Style,beers coolers,alcohol
47221,31646,Variety of Victorys,beers coolers,alcohol
47222,31673,Chocolate Stout,beers coolers,alcohol
47223,31716,312 Urban Wheat,beers coolers,alcohol
47224,31756,Golden Banquet Beer,beers coolers,alcohol
47225,31946,Black Cherry Lemonade,beers coolers,alcohol
47226,32329,Imported Beer from Mexico,beers coolers,alcohol
47227,32502,Belgian Style Wheat Ale,beers coolers,alcohol
47228,32682,Pub Ale,beers coolers,alcohol
47229,32702,Canned Beer,beers coolers,alcohol
47230,32838,Belgian Style Tripel Ale,beers coolers,alcohol
47231,32881,Non-Alcoholic Malt Beverage,beers coolers,alcohol
47232,33099,Golden Monkey,beers coolers,alcohol
47233,33115,Old Chub Scotch Ale,beers coolers,alcohol
47234,33153,IPA,beers coolers,alcohol
47235,33155,Belgian Style Farmhouse Ale Beer,beers coolers,alcohol
47236,33169,India Pale Ale Beer,beers coolers,alcohol
47237,33448,Strawberry Blonde,beers coolers,alcohol
47238,33583,Brother Thelonious,beers coolers,alcohol
47239,33721,Best Brown Ale,beers coolers,alcohol
47240,33773,High Life,beers coolers,alcohol
47241,33856,Limited Release Sucks Brown Shugga Sustitute,beers coolers,alcohol
47242,34085,Original Weisse,beers coolers,alcohol
47243,34139,Organic Cider,beers coolers,alcohol
47244,34246,Beer Can,beers coolers,alcohol
47245,34367,Winter White Ale,beers coolers,alcohol
47246,34681,Strawberry Lemonade In Bottles,beers coolers,alcohol
47247,34770,Double Chocolate Stout Ale,beers coolers,alcohol
47248,34840,"Lager Beer, Organic, Pure Brewed",beers coolers,alcohol
47249,35118,Kellerweis Bavarian Style Wheat Beer,beers coolers,alcohol
47250,35149,312 Urban Wheat Ale,beers coolers,alcohol
47251,35338,Rolling Rock,beers coolers,alcohol
47252,35556,Natural Hard Apple Cider,beers coolers,alcohol
47253,35811,Non Alcoholic Hefeweizen,beers coolers,alcohol
47254,35910,Porter,beers coolers,alcohol
47255,35944,Denogginizer Imperial IPA,beers coolers,alcohol
47256,36432,Brune Brown Original Belgian Abbey Ale,beers coolers,alcohol
47257,36595,Gluten Free Gold Lager,beers coolers,alcohol
47258,36600,Beer Cans,beers coolers,alcohol
47259,36674,Great White Beer,beers coolers,alcohol
47260,36787,Prima Pils German Style Pilsner,beers coolers,alcohol
47261,36889,Imported Beer Can,beers coolers,alcohol
47262,36979,Non Alcoholic Malt Beverage,beers coolers,alcohol
47263,37075,"Ale, Amber",beers coolers,alcohol
47264,37095,Snow Drift Vanilla Porter,beers coolers,alcohol
47265,37530,Organic Pale Ale,beers coolers,alcohol
47266,37772,Double Barrel Ale,beers coolers,alcohol
47267,37819,Otis Oatmeal Stout Beer,beers coolers,alcohol
47268,37957,Snake Dog IPA,beers coolers,alcohol
47269,38252,Raging Bitch Belgian Style IPA,beers coolers,alcohol
47270,38282,Citra Sour,beers coolers,alcohol
47271,38496,Spring Blonde Wheat Ale,beers coolers,alcohol
47272,38555,Amber Alt Style Ale,beers coolers,alcohol
47273,39106,Variety Pack Summer Styles,beers coolers,alcohol
47274,39184,Down To Earth IPA,beers coolers,alcohol
47275,39320,Summer Shandy,beers coolers,alcohol
47276,39785,Amber,beers coolers,alcohol
47277,39860,Pumpkin Hard Cider,beers coolers,alcohol
47278,39957,Winter Ale,beers coolers,alcohol
47279,40077,Cold Activated Beer,beers coolers,alcohol
47280,40087,12 Oz Beer,beers coolers,alcohol
47281,40126,Rampant India Pele Ale,beers coolers,alcohol
47282,40364,Draught,beers coolers,alcohol
47283,40394,Premium Non Alcoholic Malt Beverage,beers coolers,alcohol
47284,40506,Pop Gun Pilsner,beers coolers,alcohol
47285,40515,Censored Rich Copper Ale,beers coolers,alcohol
47286,40594,Light Glass Bottles,beers coolers,alcohol
47287,40638,Extra Beer,beers coolers,alcohol
47288,40677,Brooklyn Lager,beers coolers,alcohol
47289,40748,Grapefruit Radler,beers coolers,alcohol
47290,40975,Enjoy By (MM-DD-YY) IPA,beers coolers,alcohol
47291,40987,Citrus Gose Lager,beers coolers,alcohol
47292,41131,India Pale Ale,beers coolers,alcohol
47293,41147,Yellowtail Pale Ale,beers coolers,alcohol
47294,41152,Suds Cans,beers coolers,alcohol
47295,41254,Beer Especial,beers coolers,alcohol
47296,41347,Blonde American Lager,beers coolers,alcohol
47297,41539,Variety Pack Hard Cider,beers coolers,alcohol
47298,41707,Traditional Dry Hard Cider,beers coolers,alcohol
47299,41816,Bud Light Platinum Beer,beers coolers,alcohol
47300,42044,"Chelada Imported Beer With Tomato, Salt And Lime",beers coolers,alcohol
47301,42120,Grapefruit Radler Can,beers coolers,alcohol
47302,42148,Dark Belgian Beer,beers coolers,alcohol
47303,42201,Ten Hills Pale Ale,beers coolers,alcohol
47304,42262,Sculpin Indian Pale Ale,beers coolers,alcohol
47305,42263,Blonde Ale,beers coolers,alcohol
47306,42343,Extra Stout,beers coolers,alcohol
47307,42575,Baba Black Lager,beers coolers,alcohol
47308,42781,Pale Ale Beer,beers coolers,alcohol
47309,42949,Chicago Craft Variety Case,beers coolers,alcohol
47310,42965,Fat Tire Beer,beers coolers,alcohol
47311,43298,Belgian White Beer,beers coolers,alcohol
47312,43353,Big Leaf Maple Summer Beer,beers coolers,alcohol
47313,43390,Folly Variety Bottles,beers coolers,alcohol
47314,43615,Black Lager,beers coolers,alcohol
47315,43878,Seasonal Limited Release White Christmas,beers coolers,alcohol
47316,43892,Premium Belgian Lager,beers coolers,alcohol
47317,43912,Seasonal Beer Variety Pack,beers coolers,alcohol
47318,44150,Non Alcoholic Beer,beers coolers,alcohol
47319,44161,Belgian Style Farmhouse Ale,beers coolers,alcohol
47320,44274,Celebration Fresh Hop IPA/Seasonal,beers coolers,alcohol
47321,44452,Cidre,beers coolers,alcohol
47322,44470,Backyard Variety Hard Strawberry Lemonade Hard Lemonade Hard Cranberry & Passion Fruit Lemonade Hard Tropical Mango Lemonade,beers coolers,alcohol
47323,45085,White Ale,beers coolers,alcohol
47324,45170,Cinnfull Apple,beers coolers,alcohol
47325,45238,Heroine IPA,beers coolers,alcohol
47326,45323,Park Hoppy Wheat Beer,beers coolers,alcohol
47327,45432,Brewmaster's Seasonal Sampler,beers coolers,alcohol
47328,45511,Extra Beer Bottles,beers coolers,alcohol
47329,45555,Matilda Belgian Pale Ale,beers coolers,alcohol
47330,46026,Especial,beers coolers,alcohol
47331,46088,Beer,beers coolers,alcohol
47332,46220,Seasonal Strawberry Lemonade,beers coolers,alcohol
47333,46311,Amber Hard Cider,beers coolers,alcohol
47334,46615,Blue Ribbon Beer,beers coolers,alcohol
47335,46645,Total Domination India Pale Ale,beers coolers,alcohol
47336,46660,Scrimshaw Pilsner Style Beer,beers coolers,alcohol
47337,46715,"Clara Imported Beer Mazaflan, Mexico",beers coolers,alcohol
47338,46866,Straw-Ber-Rita Margarita with a Twist,beers coolers,alcohol
47339,46995,Tallulah Extra Pale Ale,beers coolers,alcohol
47340,47091,Non Alcoholic Amber Beer,beers coolers,alcohol
47341,47316,Variety Pack Beer,beers coolers,alcohol
47342,47350,Limited Release The Hairy Eyeball,beers coolers,alcohol
47343,47906,Hefeweizen Beer,beers coolers,alcohol
47344,48003,Lime-A-Rita Margarita with a Twist,beers coolers,alcohol
47345,48024,Dark Rich & Sexy Porter,beers coolers,alcohol
47346,48241,Sculpin IPA,beers coolers,alcohol
47347,48306,Tangerine Wheat Beer,beers coolers,alcohol
47348,48343,Hennepin Farmhouse Ale,beers coolers,alcohol
47349,48939,Extra IPA Beer,beers coolers,alcohol
47350,48954,Double Jack IPA,beers coolers,alcohol
47351,49031,"Ale, Hop Stoopid",beers coolers,alcohol
47352,49124,Non Alcoholic Premium Brew Malt Beverage,beers coolers,alcohol
47353,49361,3 Best Friends Coffee Vanilla Lager,beers coolers,alcohol
47354,479,Most Wanted Cabernet Sauvignon Red Wine,red wines,alcohol
47355,567,Malbec Red Wine,red wines,alcohol
47356,580,Washington State Merlot,red wines,alcohol
47357,598,Cabernet Sauvignon California,red wines,alcohol
47358,837,California Merlot,red wines,alcohol
47359,927,"Cabernet Sauvignon, Central Coast, 2011",red wines,alcohol
47360,1345,"Merlot, Alexander Valley, Sonoma County, 2009",red wines,alcohol
47361,1690,Platinum Merlot,red wines,alcohol
47362,1699,Jumilla Red Wine,red wines,alcohol
47363,1717,Very Dry Sherry,red wines,alcohol
47364,1916,Merlot Wine,red wines,alcohol
47365,2049,Malbec Mendoza,red wines,alcohol
47366,2387,Pinot Noir Monterey,red wines,alcohol
47367,2419,Bristol Cream Sherry,red wines,alcohol
47368,2903,Sweet Red,red wines,alcohol
47369,3149,Meritage Wine,red wines,alcohol
47370,3215,Coastal Pinot Noir,red wines,alcohol
47371,3324,Diablo Cabernet,red wines,alcohol
47372,3369,"Pinot Noir, Vin de Pays d'Oc, 2006",red wines,alcohol
47373,3461,Organic Mendocino Cabernet Sauvignon,red wines,alcohol
47374,3497,"Grape Wine, Delicious Red",red wines,alcohol
47375,3632,Kenwood Cabernet Sauvignon Sonoma Valley 750 Ml,red wines,alcohol
47376,3745,Cabernet Sauvignon Alexander Valley,red wines,alcohol
47377,3828,Midnight California Dark Red Wine Blend,red wines,alcohol
47378,3980,Malbec 2013,red wines,alcohol
47379,4164,Rioja Tempranillo,red wines,alcohol
47380,4237,"Pinot Noir, California, 2011",red wines,alcohol
47381,4740,Decoy Red,red wines,alcohol
47382,5501,California Cabernet Sauvignon Wine,red wines,alcohol
47383,5721,Vintner's Reserve Zinfandel 2012,red wines,alcohol
47384,5754,Chianti Riserva Wine,red wines,alcohol
47385,5775,"Pinot Noir, California 2010",red wines,alcohol
47386,5810,"Chianti Classico, 2006",red wines,alcohol
47387,5868,Russian River Valley Reserve Pinot Noir,red wines,alcohol
47388,5953,"Zin, Old Vine, Lodi, 2008",red wines,alcohol
47389,6058,Cabernet Sauvignon Sonoma County,red wines,alcohol
47390,6137,Merlot,red wines,alcohol
47391,6524,"Moscato, D'Asti, DOCG, 2011",red wines,alcohol
47392,6878,Red Blend,red wines,alcohol
47393,6895,Director's Cut Pinot Noir,red wines,alcohol
47394,7108,Napa Valley Cabernet Sauvignon,red wines,alcohol
47395,7448,Chardonnay Y Block Santa Barbara,red wines,alcohol
47396,7699,Cardinal Zin Beastly Old Vines Zinfandel,red wines,alcohol
47397,7717,"Red Wine, Dark, California, 2013",red wines,alcohol
47398,7891,Pinot Noir California,red wines,alcohol
47399,8819,"Stella Rosso, Semi-Sweet",red wines,alcohol
