,name,state,latitude,longitude
1809,Porterville Store,CA,36.0834328,-119.0453125
1810,Barstow Supercenter,CA,34.882594,-116.991694
1811,Antelope Supercenter,CA,38.712775,-121.394667
1812,Rexburg Supercenter,ID,43.8374,-111.7753758
1813,Coos Bay Supercenter,OR,43.389624,-124.252099
1814,Dickson City Supercenter,PA,41.465598,-75.6422658
1815,Mechanicsburg Supercenter,PA,40.248405,-77.023292
1816,Selma Supercenter,CA,36.577321,-119.634423
1817,Monaca Supercenter,PA,40.678581,-80.301528
1818,North Logan Supercenter,UT,41.760285,-111.830402
1819,Island City Supercenter,OR,45.335366,-118.058396
1820,Montoursville Store,PA,41.262279,-76.919142
1821,Butler Supercenter,PA,40.878144,-79.943131
1822,Salisbury Supercenter,MD,38.417387,-75.569167
1823,Manchester Supercenter,CT,41.806569,-72.537633
1824,Bowie Store,MD,38.935591,-76.720454
1825,Medina Supercenter,OH,41.162035,-81.859196
1826,Fairlawn Store,OH,41.134599,-81.632037
1827,Elk Grove Village Supercenter,IL,42.001684,-88.043323
1828,Hodgkins Supercenter,IL,41.777587,-87.863305
1829,Colorado Springs Supercenter,CO,38.949789,-104.799763
1830,Saint Charles Supercenter,IL,41.9237,-88.2607
1831,Burley Supercenter,ID,42.56033,-113.789812
1832,Riverside Supercenter,CA,33.938582,-117.286158
1833,Yuba City Supercenter,CA,39.144796,-121.653902
1834,Ammon Supercenter,ID,43.486775,-111.980728
1835,Leesburg Supercenter,VA,39.117098,-77.54043
1836,Butte Supercenter,MT,45.963776,-112.510563
1837,Fairhaven Store,MA,41.644861,-70.888131
1838,Niagara Falls Supercenter,NY,43.094308,-78.978894
1839,Blackfoot Supercenter,ID,43.198681,-112.359444
1840,Hinsdale Supercenter,NH,42.813637,-72.530899
1841,Green Bay Supercenter,WI,44.478683,-87.970999
1842,Crescent City Supercenter,CA,41.774985,-124.189935
1843,Akron Supercenter,OH,40.992609,-81.489153
1844,Corona Supercenter,CA,33.89087,-117.517267
1845,Bowling Green Supercenter,OH,41.354048,-83.652427
1846,Yucca Valley Supercenter,CA,34.132285,-116.384378
1847,Santee Store,CA,32.8423055,-116.9903086
1848,Bellingham Store,MA,42.116233,-71.465242
1849,Salem Store,OR,44.878666,-123.025574
1850,Highland Supercenter,CA,34.137744,-117.194853
1851,Lincoln Store,ME,45.35585,-68.524661
1852,Coconut Creek Supercenter,FL,26.318786,-80.200351
1853,Manahawkin Store,NJ,39.700512,-74.275543
1854,Rancho Cucamonga Store,CA,34.10349,-117.531484
1855,Oswego Supercenter,NY,43.464286,-76.479042
1856,Newport Supercenter,OR,44.656618,-124.054416
1857,Flint Supercenter,MI,42.99963,-83.76458
1858,Presque Isle Supercenter,ME,46.697536,-68.014517
1859,Macedonia Supercenter,OH,41.309977,-81.519342
1860,Comstock Park Supercenter,MI,43.0363756,-85.6943095
1861,Cloquet Supercenter,MN,46.7033486,-92.4518609
1862,Plaistow Store,NH,42.8255173,-71.1111482
1863,Rhinelander Supercenter,WI,45.635914,-89.383286
1864,Sault Sainte Marie Supercenter,MI,46.464518,-84.365332
1865,Johnstown Supercenter,PA,40.276623,-78.845863
1866,South Hill Supercenter,VA,36.712042,-78.10482
1867,Northlake Store,IL,41.904616,-87.908666
1868,Ellsworth Supercenter,ME,44.524801,-68.392911
1869,Bedford Park Supercenter,IL,41.765639,-87.745478
1870,Coshocton Supercenter,OH,40.295123,-81.850449
1871,Holland Supercenter,MI,42.808393,-86.09084
1872,Rensselaer Supercenter,NY,42.641387,-73.7018126
1873,Lincoln Supercenter,NE,40.858346,-96.677746
1874,Glendora Supercenter,CA,34.116431,-117.82595
1875,Brunswick Supercenter,ME,43.907103,-69.90761
1876,Mansfield Supercenter,PA,41.783832,-77.066876
1877,Omak Supercenter,WA,48.4139887,-119.5078293
1878,Massena Supercenter,NY,44.922201,-74.877754
1879,Weirton Supercenter,WV,40.390234,-80.549497
1880,Ahoskie Supercenter,NC,36.2650989,-76.968785
1881,Fredonia Supercenter,NY,42.45371,-79.313292
1882,Rockford Supercenter,IL,42.31514,-89.031952
1883,Ontario Supercenter,OR,44.0274,-116.939
1884,Fridley Supercenter,MN,45.121055,-93.265533
1885,Sanford Supercenter,ME,43.401093,-70.699657
1886,Billings Supercenter,MT,45.758042,-108.57945
1887,Louisburg Supercenter,NC,36.08324,-78.320606
1888,Naples Supercenter,FL,26.274446,-81.803347
1889,Rio Grande City Supercenter,TX,26.365735,-98.794904
1890,Middletown Supercenter,NY,41.455314,-74.37827
1891,Tampa Supercenter,FL,27.957315,-82.502404
1892,Alexandria Supercenter,KY,38.988376,-84.401131
1893,Kokomo Supercenter,IN,40.479321,-86.103923
1894,Turlock Store,CA,37.509427,-120.873024
1895,Westerly Supercenter,RI,41.354317,-71.766743
1896,Geneseo Supercenter,NY,42.802569,-77.788392
1897,Council Bluffs Supercenter,IA,41.227359,-95.843923
1898,Midlothian Supercenter,VA,37.504108,-77.62979
1899,Aberdeen Supercenter,MD,39.49498,-76.177507
1900,Springfield Supercenter,MA,42.136021,-72.506862
1901,Rochester Supercenter,MN,44.07697,-92.511312
1902,Hudson Supercenter,MA,42.3729971,-71.558791
1903,Claremont Supercenter,NH,43.378016,-72.328871
1904,Brick Supercenter,NJ,40.072671,-74.124801
1905,Houlton Store,ME,46.143162,-67.842502
1906,Lakewood Supercenter,NY,42.097,-79.299923
1907,Clearlake Store,CA,38.931599,-122.616359
1908,Plymouth Supercenter,IN,41.364504,-86.330481
1909,Putnam Supercenter,CT,41.923379,-71.889147
1910,Appleton Supercenter,WI,44.269065,-88.480079
1911,California Supercenter,MD,38.292897,-76.503334
1912,Ceres Store,CA,37.606766,-120.93739
1913,North Adams Supercenter,MA,42.664417,-73.110629
1914,Norwalk Supercenter,OH,41.261711,-82.617059
1915,Laurel Supercenter,MD,39.0986317,-76.8024694
1916,Livermore Store,CA,37.699249,-121.767991
1917,Roseville Supercenter,CA,38.78799,-121.2898911
1918,Horseheads Supercenter,NY,42.1568225,-76.8540245
1919,Lapeer Supercenter,MI,43.053792,-83.299925
1920,Lompoc Supercenter,CA,34.662934,-120.465113
1921,Delaware Store,OH,40.265977,-83.073579
1922,Upland Store,CA,34.105919,-117.678367
1923,Plattsburgh Supercenter,NY,44.692173,-73.486997
1924,Brockport Supercenter,NY,43.196977,-77.927723
1925,Bloomington Supercenter,IN,39.141343,-86.579988
1926,Chubbuck Supercenter,ID,42.90994,-112.463531
1927,Skokie Supercenter,IL,42.012834,-87.719145
1928,Latham Supercenter,NY,42.746495,-73.764381
1929,Hallandale Beach Supercenter,FL,25.987873,-80.123894
1930,Gilroy Supercenter,CA,37.008583,-121.551183
1931,North Brunswick Supercenter,NJ,40.4618576,-74.4663322
1932,Andover Supercenter,MN,45.221466,-93.31249
1933,Kitty Hawk Supercenter,NC,36.09619,-75.720405
1934,Fresno Supercenter,CA,36.738206,-119.721718
1935,Kannapolis Supercenter,NC,35.46261,-80.594712
1936,Dubuque Supercenter,IA,42.487476,-90.736319
1937,Clarkston Supercenter,WA,46.422883,-117.049459
1938,Moses Lake Supercenter,WA,47.141249,-119.274113
1939,Grove City Store,PA,41.168113,-80.114575
1940,Niles Supercenter,MI,41.789497,-86.246497
1941,North Oxford Supercenter,MA,42.170583,-71.878742
1942,Abingdon Store,MD,39.4621,-76.3147
1943,Waterville Supercenter,ME,44.568057,-69.644397
1944,Fairfax Supercenter,VA,38.854186,-77.396567
1945,Houghton Lake Supercenter,MI,44.295983,-84.679646
1946,Uniontown Supercenter,PA,39.91435,-79.756686
1947,Colville Supercenter,WA,48.55379,-117.915214
1948,Rensselaer Store,IN,40.92373,-87.153056
1949,Raynham Supercenter,MA,41.904302,-71.032382
1950,North Windham Supercenter,CT,41.740984,-72.174027
1951,Tunkhannock Supercenter,PA,41.523981,-75.94744
1952,Ponce Supercenter,PR,18.133468,-66.637862
1953,Lebanon Supercenter,PA,40.349975,-76.390243
1954,Tracy Supercenter,CA,37.751554,-121.471986
1955,Lavale Supercenter,MD,39.624903,-78.835052
1956,Riverside Supercenter,CA,33.93707,-117.455339
1957,Union City Store,CA,37.604711,-122.067306
1958,Sonora Supercenter,CA,37.971663,-120.365778
1959,Mandan Supercenter,ND,46.846573,-100.903299
1960,Oxnard Supercenter,CA,34.220106,-119.161569
1961,South Charleston Supercenter,WV,38.319613,-81.713949
1962,Aberdeen Supercenter,WA,46.975337,-123.806587
1963,Greenville Supercenter,OH,40.125971,-84.617221
1964,Sterling Supercenter,VA,39.0227289,-77.4289212
1965,Merced Store,CA,37.317972,-120.501967
1966,Burlington Supercenter,NJ,40.047499,-74.8427
1967,Warsaw Store,NY,42.767271,-78.128215
1968,Chico Store,CA,39.723234,-121.804955
1969,Nottingham Supercenter,MD,39.379153,-76.510068
1970,Pennsville Store,NJ,39.612001,-75.504647
1971,Augusta Supercenter,ME,44.343123,-69.789861
1972,Fairfield Supercenter,CA,38.2790814,-122.0352432
1973,Palmyra Supercenter,ME,44.837414,-69.294579
1974,Altoona Supercenter,PA,40.455457,-78.405524
1975,Henderson Supercenter,NV,36.03882,-114.977327
1976,Kingman Supercenter,AZ,35.222591,-114.032729
1977,Ukiah Store,CA,39.133706,-123.196989
1978,Willows Supercenter,CA,39.525898,-122.21772
1979,Saratoga Springs Supercenter,NY,43.10445,-73.749197
1980,Concord Supercenter,NH,43.227474,-71.479866
1981,Jackson Store,CA,38.35793,-120.806192
1982,Greensburg Supercenter,PA,40.3089103,-79.5813259
1983,Raleigh Supercenter,NC,35.837213,-78.607434
1984,Rindge Store,NH,42.742729,-72.039963
1985,Austintown Supercenter,OH,41.097454,-80.774023
1986,Benton Harbor Supercenter,MI,42.077237,-86.425321
1987,Plainwell Supercenter,MI,42.4479441,-85.6726152
1988,Milford Supercenter,PA,41.34997,-74.733605
1989,Mayaguez Store,PR,18.154276,-67.140516
1990,Knoxville Supercenter,TN,35.926448,-84.062859
1991,Levittown Supercenter,PA,40.141962,-74.822463
1992,Houston Supercenter,TX,29.735485,-95.511692
1993,Anchorage Supercenter,AK,61.192213,-149.879549
1994,Medford Supercenter,OR,42.310525,-122.856467
1995,Anchorage Supercenter,AK,61.140195,-149.869863
1996,Guayama Store,PR,17.980275,-66.095501
1997,Cleveland Supercenter,OH,41.420513,-81.754117
1998,Wasilla Supercenter,AK,61.568719,-149.365105
1999,Marietta Supercenter,OH,39.40411,-81.418983
2000,Lake Elsinore Store,CA,33.662186,-117.294445
2001,Bend Supercenter,OR,44.023733,-121.317387
2002,Clearwater Supercenter,FL,27.982801,-82.732518
2003,Battle Creek Supercenter,MI,42.257811,-85.177153
2004,Marquette Supercenter,MI,46.54749,-87.459933
2005,Cerritos Supercenter,CA,33.872491,-118.061727
2006,Morgantown Supercenter,WV,39.578766,-79.959297
2007,Plano Supercenter,TX,33.024521,-96.827953
2008,Isabela Store,PR,18.467815,-67.022492
2009,Bozeman Supercenter,MT,45.694689,-111.042147
2010,Vadnais Heights Supercenter,MN,45.049086,-93.064426
2011,Batavia Supercenter,NY,43.013638,-78.207967
2012,Franklin Store,NJ,41.116058,-74.578954
2013,Bristol Supercenter,VA,36.634933,-82.124334
2014,Doral Supercenter,FL,25.787081,-80.335317
2015,Ogdensburg Store,NY,44.708186,-75.456123
2016,Utica Supercenter,NY,43.12345,-75.225657
2017,Vista Supercenter,CA,33.172662,-117.216625
2018,Wareham Supercenter,MA,41.779032,-70.7467226
2019,Hudson Supercenter,NY,42.278396,-73.750352
2020,Warminster Supercenter,PA,40.194859,-75.080864
2021,Kennewick Supercenter,WA,46.182607,-119.17725
2022,Paso Robles Store,CA,35.612445,-120.681692
2023,Cheboygan Supercenter,MI,45.62615,-84.482416
2024,Ludington Supercenter,MI,43.957893,-86.40034
2025,Columbus Supercenter,OH,40.06045,-82.913153
2026,Dallas Supercenter,TX,32.921859,-96.840429
2027,Walpole Supercenter,MA,42.1419743,-71.2145984
2028,Newburgh Supercenter,NY,41.497674,-74.074726
2029,Reno Supercenter,NV,39.5289638,-119.7817144
2030,Millville Store,NJ,39.425258,-75.035642
2031,Paramount Supercenter,CA,33.902464,-118.14535
2032,Mays Landing Supercenter,NJ,39.4521464,-74.6533334
2033,Lockport Supercenter,NY,43.147314,-78.694226
2034,Birmingham Supercenter,AL,33.421996,-86.67595
2035,Scottsdale Supercenter,AZ,33.507771,-111.889315
2036,Phoenix Supercenter,AZ,33.521957,-112.092708
2037,New Philadelphia Supercenter,OH,40.4959421,-81.470256
2038,Chipley Supercenter,FL,30.752617,-85.54706
2039,Queensbury Supercenter,NY,43.334668,-73.681457
2040,Milpitas Supercenter,CA,37.431416,-121.921182
2041,Shelton Supercenter,WA,47.233071,-123.125644
2042,Lunenburg Store,MA,42.595005,-71.759878
2043,Los Banos Supercenter,CA,37.05397,-120.878932
2044,Norwich Supercenter,NY,42.496892,-75.526931
2045,Texarkana Supercenter,TX,33.445291,-94.101305
2046,Beavercreek Supercenter,OH,39.772625,-84.055165
2047,Avon Supercenter,MA,42.121102,-71.030085
2048,Lakewood Supercenter,CO,39.742724,-105.079342
2049,Mililani Store,HI,21.450001,-158.00557
2050,Halifax Supercenter,MA,41.99737,-70.846467
2051,Clearfield Supercenter,PA,41.0320768,-78.4008523
2052,Wausau Supercenter,WI,44.918411,-89.653651
2053,Portsmouth Supercenter,NH,43.033961,-70.788886
2054,Topeka Supercenter,KS,38.998341,-95.693918
2055,Baton Rouge Supercenter,LA,30.37753,-91.06156
2056,Austin Supercenter,TX,30.2322111,-97.8232981
2057,Cobleskill Supercenter,NY,42.6823913,-74.4552524
2058,West Lebanon Store,NH,43.6245,-72.322531
2059,Culpeper Supercenter,VA,38.480524,-77.973335
2060,Charlotte Supercenter,NC,35.295375,-80.758266
2061,Durham Supercenter,NC,35.9549,-78.9991
2062,Lynn Store,MA,42.448723,-70.960817
2063,Salem Supercenter,NH,42.801879,-71.2385
2064,North Conway Supercenter,NH,44.016779,-71.106534
2065,Skowhegan Supercenter,ME,44.780385,-69.731022
2066,Philadelphia Supercenter,PA,39.926499,-75.141376
2067,Amsterdam Supercenter,NY,42.964506,-74.183699
2068,Whitehall Supercenter,PA,40.645122,-75.487238
2069,Torrington Store,CT,41.8184691,-73.0780037
2070,Missoula Supercenter,MT,46.831571,-114.047098
2071,San Diego Store,CA,32.581551,-117.035491
2072,Mount Vernon Supercenter,OH,40.40481,-82.441578
2073,Sunrise Supercenter,FL,26.1478499,-80.317897
2074,Albany Supercenter,NY,42.694877,-73.847121
2075,Biddeford Supercenter,ME,43.4743792,-70.4995399
2076,Duluth Supercenter,GA,33.970083,-84.150415
2077,Gardner Supercenter,MA,42.55141,-71.994725
2078,Middle Island Store,NY,40.880134,-72.947124
2079,Northborough Supercenter,MA,42.285163,-71.656464
2080,North Dartmouth Supercenter,MA,41.641904,-71.007839
2081,Olean Supercenter,NY,42.080352,-78.467732
2082,Pleasanton Store,CA,37.698323,-121.887338
2083,Petersburg Supercenter,VA,37.17957,-77.367429
2084,Shelton Store,CT,41.29143,-73.112949
2085,Springville Supercenter,NY,42.500879,-78.693193
2086,Exton Store,PA,40.022381,-75.633385
2087,East Syracuse Supercenter,NY,43.060842,-76.060077
2088,Lehighton Supercenter,PA,40.8096416,-75.7382802
2089,Westfield Supercenter,MA,42.1084095,-72.7084495
2090,Princeton Store,NJ,40.303211,-74.676952
2091,Norwich Store,CT,41.504713,-72.122585
2092,Branson West Supercenter,MO,36.699744,-93.372305
2093,San Diego Store,CA,32.805348,-117.116408
2094,Jupiter Supercenter,FL,26.932745,-80.128314
2095,Calais Supercenter,ME,45.174965,-67.2791215
2096,Indio Supercenter,CA,33.7402813,-116.2292584
2097,Oxford Supercenter,ME,44.1727,-70.5131
2098,Danvers Store,MA,42.55444,-70.968233
2099,Wenatchee Supercenter,WA,47.454144,-120.339491
2100,Eagle River Supercenter,AK,61.309037,-149.535439
2101,Selinsgrove Supercenter,PA,40.822864,-76.84513
2102,Reno Supercenter,NV,39.480557,-119.798963
2103,Seekonk Store,MA,41.7953,-71.3251
2104,Houghton Supercenter,MI,47.106535,-88.588321
2105,Bryan Supercenter,OH,41.459818,-84.546879
2106,Cortland Supercenter,OH,41.274268,-80.771923
2107,Howell Supercenter,NJ,40.131079,-74.226408
2108,Woodland Store,CA,38.675429,-121.741011
2109,Bloomington Supercenter,MN,44.860771,-93.265676
2110,Alexandria Store,VA,38.76932,-77.136059
2111,Port Angeles Supercenter,WA,48.111047,-123.362177
2112,El Paso Supercenter,TX,31.777143,-106.384345
2113,Saint Clairsville Supercenter,OH,40.075712,-80.875137
2114,Groton Store,CT,41.369862,-72.064954
2115,Bentonville Pharmacy,AR,36.365465,-94.217632
2116,Steubenville Supercenter,OH,40.3654533,-80.6694045
2117,York Supercenter,PA,39.968565,-76.772897
2118,Windham Supercenter,ME,43.837079,-70.444719
2119,Laguna Niguel Store,CA,33.563536,-117.713072
2120,Midvale Supercenter,UT,40.6193806,-111.8584799
2121,Forest Park Supercenter,IL,41.86174,-87.8176469
2122,Sayre Supercenter,PA,41.976115,-76.542792
2123,Zanesville Supercenter,OH,39.977484,-82.011398
2124,Amherst Supercenter,NY,42.982385,-78.811839
2125,Poland Supercenter,OH,41.028956,-80.6307379
2126,Columbia Supercenter,SC,34.02128,-80.952336
2127,Saint Louis Supercenter,MO,38.494602,-90.29602
2128,Darien Supercenter,IL,41.748743,-87.999849
2129,Westminster Supercenter,CO,39.86797,-105.056732
2130,Springfield Supercenter,MO,37.14414,-93.258373
2131,Williston Store,VT,44.441633,-73.122127
2132,North Smithfield Supercenter,RI,41.9762291,-71.5054507
2133,Moline Supercenter,IL,41.468524,-90.48
2134,Pittsfield Store,MA,42.464755,-73.197985
2135,Torrance Neighborhood Market,CA,33.855292,-118.352273
2136,State College Supercenter,PA,40.832622,-77.808207
2137,Abington Store,MA,42.096281,-70.968603
2138,Harleysville Store,PA,40.286715,-75.393081
2139,Branford Store,CT,41.281365,-72.830821
2140,Frederick Supercenter,MD,39.39644,-77.410976
2141,Rome Supercenter,NY,43.237252,-75.501823
2142,San Antonio Supercenter,TX,29.442669,-98.642424
2143,Lehigh Acres Supercenter,FL,26.614759,-81.667127
2144,Muskegon Supercenter,MI,43.202357,-86.197655
2145,Redmond Supercenter,OR,44.292071,-121.170575
2146,Humacao Supercenter,PR,18.141207,-65.807509
2147,Anaheim Supercenter,CA,33.8363,-117.938
2148,Sunnyside Supercenter,WA,46.31502,-119.986003
2149,Huntington Supercenter,WV,38.407103,-82.37526
2150,Bedford Store,NH,42.96419,-71.485444
2151,Oceanside Supercenter,CA,33.241115,-117.29099
2152,Cary Supercenter,NC,35.73682,-78.782797
2153,Cincinnati Supercenter,OH,39.148777,-84.402522
2154,Chehalis Supercenter,WA,46.678925,-122.979138
2155,Foothill Ranch Supercenter,CA,33.679795,-117.671317
2156,Catonsville Store,MD,39.2817202,-76.7511923
2157,Easton Supercenter,PA,40.714538,-75.281208
2158,El Cajon Supercenter,CA,32.822626,-116.901748
2159,City Of Industry Supercenter,CA,33.998396,-117.932358
2160,Houston Supercenter,TX,29.8539052,-95.5090766
2161,Henderson Supercenter,NC,36.334769,-78.443618
2162,Kalispell Supercenter,MT,48.23175,-114.32617
2163,North Kingstown Supercenter,RI,41.5857963,-71.4913605
2164,Alexandria Store,VA,38.74376,-77.087484
2165,Hazle Township Supercenter,PA,40.986535,-76.01243
2166,Oneonta Supercenter,NY,42.447466,-75.039081
2167,Hammonton Store,NJ,39.648492,-74.784866
2168,West Boylston Store,MA,42.355284,-71.78238
2169,Strongsville Supercenter,OH,41.34617,-81.819706
2170,Simpsonville Supercenter,SC,34.712007,-82.252049
2171,Yakima Supercenter,WA,46.601509,-120.480337
2172,Schenectady Store,NY,42.7854,-73.941664
2173,Durango Supercenter,CO,37.230004,-107.865779
2174,Shawano Supercenter,WI,44.779317,-88.5804
2175,Cambridge Supercenter,MD,38.553228,-76.052755
2176,Forest Lake Supercenter,MN,45.276821,-93.001975
2177,Oxford Supercenter,OH,39.528973,-84.767527
2178,Pottstown Supercenter,PA,40.254215,-75.665938
2179,Burton Supercenter,MI,43.022948,-83.600861
2180,La Porte Supercenter,IN,41.621692,-86.692544
2181,Clovis Supercenter,CA,36.811301,-119.716929
2182,Erie Supercenter,PA,42.052037,-80.079822
2183,Glen Burnie Supercenter,MD,39.190013,-76.605743
2184,Mountain View Store,CA,37.400846,-122.109748
2185,East Windsor Supercenter,CT,41.919366,-72.606719
2186,West Mifflin Supercenter,PA,40.341812,-79.946456
2187,Naugatuck Supercenter,CT,41.4706,-73.028
2188,Coventry Supercenter,RI,41.663336,-71.555168
2189,New Castle Supercenter,PA,41.008938,-80.3945
2190,Herkimer Supercenter,NY,43.021424,-74.997828
2191,Centereach Store,NY,40.863036,-73.0812114
2192,Pomona Store,CA,34.029257,-117.757758
2193,Bennington Supercenter,VT,42.897885,-73.210877
2194,Owings Mills Store,MD,39.406212,-76.766861
2195,Evergreen Supercenter,CO,39.701098,-105.327102
2196,Flemington Supercenter,NJ,40.527484,-74.850912
2197,Chula Vista Store,CA,32.651877,-117.094289
2198,Covina Supercenter,CA,34.102622,-117.909601
2199,Cromwell Supercenter,CT,41.605477,-72.711858
2200,Pittsburgh Supercenter,PA,40.447309,-80.176247
2201,Stevenson Ranch Store,CA,34.383447,-118.569255
2202,Richmond Supercenter,VA,37.631137,-77.456544
